chapter_number,set_letter,chapter_title,question_number,question_malay,question_english,option_a_malay,option_a_english,option_b_malay,option_b_english,option_c_malay,option_c_english,option_d_malay,option_d_english,correct_answer,explanation
10,A,Bab 10: Penerokaan Angkasa Lepas (Space Exploration) - Kuiz Set A,7,Siapakah manusia pertama dalam sejarah ketamadunan dunia yang berjaya dihantar ke angkasa lepas dan mengorbit Bumi di dalam kapal angkasa Vostok 1 pada tahun 1961?,*Fokus Silibus**: *Milestone: Manusia Pertama di Angkasa (1961) Who was the first human in world civilization history successfully sent into space and orbited the Earth inside the Vostok 1 spacecraft in 1961?,Neil Armstrong,,Yuri Gagarin,,Buzz Aldrin,,Sheikh Muszaphar Shukor,,,"*Jawapan Betul**: **B**

**Huraian Saintifik (Malay)**:
Yuri Gagarin, seorang kosmonaut Kesatuan Soviet (Rusia), merupakan manusia pertama di dunia yang pergi ke angkasa lepas dan mengorbit Bumi pada 12 April 1961 di dalam kapal angkasa Vostok 1.

---"
10,A,Bab 10: Penerokaan Angkasa Lepas (Space Exploration) - Kuiz Set A,8,Misi angkasa lepas manakah yang dikelola oleh pihak NASA (Amerika Syarikat) yang berjaya mendaratkan manusia pertama di permukaan Bulan pada 20 Julai 1969?,"*Fokus Silibus**: *Milestone: Apollo 11 (1969) Which space mission managed by NASA (United States) successfully landed the first humans on the Moon's surface on July 20, 1969?",Apollo 11,,Pioneer 10,,Voyager 1,,Vostok 1,,,"*Jawapan Betul**: **A**

**Huraian Saintifik (Malay)**:
Misi Apollo 11 merupakan misi angkasa lepas pertama yang berjaya mendaratkan manusia di Bulan pada 20 Julai 1969. Neil Armstrong bersama Buzz Aldrin adalah angkasawan pertama yang berjalan di permukaan Bulan.

---"
10,A,Bab 10: Penerokaan Angkasa Lepas (Space Exploration) - Kuiz Set A,9,"Kuar angkasa (space probe) merupakan peralatan robotik yang dihantar jauh ke dalam Sistem Suria. Antara berikut, kuar angkasa manakah yang pertama berjaya dihantar untuk menghampiri dan mengambil gambar planet Musytari (Jupiter) pada tahun 1973?",*Fokus Silibus**: *Milestone: Pioneer 10 (1973) A space probe is a robotic device sent deep into the Solar System. Which of the following was the first space probe successfully sent to closely approach and photograph Jupiter in 1973?,Sputnik 1,,RazakSAT,,Pioneer 10,,TiungSAT-1,,,"*Jawapan Betul**: **C**

**Huraian Saintifik (Malay)**:
Pioneer 10 merupakan kuar angkasa pertama yang dihantar menghampiri dan mengumpul maklumat secara terperinci tentang planet gergasi gas Musytari (Jupiter) pada tahun 1973 sebelum meneruskan pengembaraannya keluar dari Sistem Suria.

---"
10,A,Bab 10: Penerokaan Angkasa Lepas (Space Exploration) - Kuiz Set A,10,Malaysia memulakan langkah aktif dalam teknologi angkasa dengan melancarkan mikrosatelit pertama negara pada tahun 2000. Apakah nama mikrosatelit tersebut?,*Fokus Silibus**: *Satelit Tempatan Malaysia: TiungSAT-1 (2000) Malaysia took active steps in space technology by launching the nation's first microsatellite in the year 2000. What was the name of this microsatellite?,RazakSAT,,TiungSAT-1,,MEASAT-1,,RazakSAT-2,,,"*Jawapan Betul**: **B**

**Huraian Saintifik (Malay)**:
TiungSAT-1 merupakan mikrosatelit pertama buatan Malaysia yang diluncurkan pada 26 September 2000 menggunakan roket Rusia, Dnepr. Ia digunakan untuk pengimejan Bumi, komunikasi saintifik, dan eksperimen meteorologi.

---"
10,A,Bab 10: Penerokaan Angkasa Lepas (Space Exploration) - Kuiz Set A,11,"Pada tahun 2009, Malaysia melancarkan satelit RazakSAT. Apakah kelebihan orbit utama RazakSAT berbanding satelit pencerapan Bumi yang lain?","*Fokus Silibus**: *Milestone Malaysia: RazakSAT (2009) In 2009, Malaysia launched the RazakSAT satellite. What was the main advantage of RazakSAT's orbit compared to other Earth observation satellites?",Ia mengorbit pada orbit geopegun yang membolehkannya sentiasa kekal di atas Kuala Lumpur. (It orbits in a geostationary orbit allowing it to always remain above Kuala Lumpur.),,"Ia ditempatkan di Orbit Dekat Khatulistiwa (Near Equatorial Orbit, NEEq) untuk memaksimumkan kekerapan liputan imej Malaysia. (It was placed in a Near Equatorial Orbit, NEEq, to maximize the imaging frequency of Malaysia.)",,Ia ditempatkan di angkasa lepas untuk merentasi semua planet gergasi dalam masa 3 hari. (It was placed in space to traverse all giant planets within 3 days.),,Ia diletakkan di orbit kutub (polar orbit) untuk memantau keadaan ais di Antartika. (It was placed in a polar orbit to monitor ice conditions in Antarctica.),,,"*Jawapan Betul**: **B**

**Huraian Saintifik (Malay)**:
RazakSAT merupakan satelit pencerapan Bumi resolusi tinggi pertama di dunia yang ditempatkan di Orbit Dekat Khatulistiwa (Near Equatorial Orbit, NEEq). Orbit khas ini membolehkannya merentasi Malaysia dengan kerap (setiap 90 minit), memberikan liputan imej beresolusi tinggi yang optimum bagi rantau tropika.

---"
10,A,Bab 10: Penerokaan Angkasa Lepas (Space Exploration) - Kuiz Set A,12,Peralatan teknologi terawal yang digunakan dalam penerokaan angkasa lepas dari permukaan Bumi ialah teleskop. Siapakah tokoh yang pertama kali menggunakan teleskop untuk kajian astronomi?,*Fokus Silibus**: *Teknologi Teleskop Awal hingga Moden The earliest technological equipment used in space exploration from Earth's surface was the telescope. Who was the first person to use a telescope for astronomical studies?,Nicolaus Copernicus,,Galileo Galilei,,Wilhelm Roentgen,,Antoine Henri Becquerel,,,"*Jawapan Betul**: **B**

**Huraian Saintifik (Malay)**:
Galileo Galilei merupakan orang pertama yang menggunakan teleskop (refraktor ringkas yang dibina secara manual) untuk memerhatikan permukaan Bulan, menemui empat bulan utama Musytari, dan mengkaji tompok Matahari pada abad ke-17.

---"
10,A,Bab 10: Penerokaan Angkasa Lepas (Space Exploration) - Kuiz Set A,13,Teleskop Angkasa Lepas Spitzer diletakkan mengorbit di luar atmosfera Bumi. Apakah fungsi atau kelebihan fizikal utama bagi teleskop Spitzer dalam pengesanan objek angkasa lepas?,*Fokus Silibus**: *Teleskop Angkasa Lepas Spitzer The Spitzer Space Telescope is placed in orbit outside Earth's atmosphere. What is the main function or physical advantage of the Spitzer telescope in detecting celestial objects?,Menggunakan sinar-X berkuasa tinggi untuk menembusi planet gas. (Using high-powered X-rays to penetrate gas planets.),,Mengesan sinaran radioaktif alfa dan beta daripada letupan supernova. (Detecting alpha and beta radioactive radiation from supernova explosions.),,"Berfungsi mengesan radiasi inframerah (haba) daripada objek yang sangat sejuk, malap, atau dilindungi oleh debu kosmik. (Functions to detect infrared (heat) radiation from very cold, dim, or cosmic dust-shielded objects.)",,Memancarkan cahaya nampak dari cermin cembung gergasi untuk menerangi asteroid. (Emitting visible light from a giant convex mirror to illuminate asteroids.),,,"*Jawapan Betul**: **C**

**Huraian Saintifik (Malay)**:
Teleskop Angkasa Lepas Spitzer ialah salah satu teleskop angkasa lepas utama yang direka khas untuk mengesan sinaran inframerah (infrared). Oleh sebab sinaran inframerah merupakan sinaran haba, Spitzer dapat melihat objek malap, planet luar solar, atau bintang muda yang terlindung di sebalik awan debu tebal di angkasa lepas.

---"
10,A,Bab 10: Penerokaan Angkasa Lepas (Space Exploration) - Kuiz Set A,14,"Antara berikut, yang manakah membezakan Teleskop Angkasa Lepas Hubble dengan Teleskop Angkasa Lepas Spitzer dari aspek spektrum pencerapan gas?",*Fokus Silibus**: *Teleskop Hubble vs Spitzer Which of the following distinguishes the Hubble Space Telescope from the Spitzer Space Telescope in terms of gas observation spectrum?,Hubble mengesan gelombang mikro manakala Spitzer mengesan gelombang ultraviolet. (Hubble detects microwaves while Spitzer detects ultraviolet waves.),,Hubble mencerap sebahagian besarnya dalam spektrum cahaya nampak (visible light) manakala Spitzer mencerap dalam spektrum inframerah (infrared). (Hubble observes mostly in the visible light spectrum while Spitzer observes in the infrared spectrum.),,Hubble mengesan zarah magnetik manakala Spitzer mengesan zarah radioaktif. (Hubble detects magnetic particles while Spitzer detects radioactive particles.),,Kedua-duanya diletakkan di dasar laut tebal untuk mengelakkan rintangan udara. (Both are placed in the deep sea bed to avoid air resistance.),,,"*Jawapan Betul**: **B**

**Huraian Saintifik (Malay)**:
Teleskop Angkasa Lepas Hubble mencerap kosmos sebahagian besarnya menggunakan cahaya nampak (visible light) dan ultraviolet, manakala Teleskop Spitzer mencerap secara eksklusif dalam spektrum inframerah (infrared).

---"
10,A,Bab 10: Penerokaan Angkasa Lepas (Space Exploration) - Kuiz Set A,15,"Dalam penerokaan angkasa lepas, apakah peranan fizikal yang dimainkan oleh sebuah roket?","*Fokus Silibus**: *Teknologi Roket & Kegunaannya In space exploration, what physical role does a rocket play?",Sebagai makmal penyelidikan mikro-graviti di mana angkasawan tinggal selama setahun. (As a microgravity research laboratory where astronauts live for a year.),,"Sebagai alat pengangkut (kenderaan pelancar) untuk menghantar angkasawan, satelit, teleskop, dan kuar angkasa ke angkasa lepas. (As a transport vehicle (launch vehicle) to send astronauts, satellites, telescopes, and space probes into outer space.)",,Mengumpul data penderiaan jauh daripada lapisan troposfera secara langsung. (Collecting remote sensing data directly from the troposphere layer.),,Memantulkan isyarat komunikasi telefon selular di seluruh pelosok dunia. (Reflecting cellular telephone communication signals around the world.),,,"*Jawapan Betul**: **B**

**Huraian Saintifik (Malay)**:
Roket berfungsi sebagai kenderaan pelancar (launch vehicle) yang menggunakan daya tujah tinggi hasil daripada pembakaran bahan api untuk mengatasi tarikan graviti Bumi, bertujuan membawa muatan (payload) seperti satelit, kuar angkasa, kapal angkasa, dan stesen angkasa lepas ke orbit.

---"
10,A,Bab 10: Penerokaan Angkasa Lepas (Space Exploration) - Kuiz Set A,16,"Teknologi roket membawa banyak manfaat kepada sains. Namun, bagaimanakah roket boleh disalahgunakan dalam kehidupan harian manusia?","*Fokus Silibus**: *Penyalahgunaan Roket Rocket technology brings many benefits to science. However, how can rockets be abused in daily human life?",Digunakan sebagai satelit pengitipan cuaca global tanpa kebenaran. (Used as global weather spying satellites without permission.),,Digunakan sebagai senjata pemusnah besar-besaran dengan membawa peluru berpandu nuklear/tentera. (Used as a weapon of mass destruction by carrying military/nuclear missiles.),,Menyekat transmisi isyarat GPS di kawasan pedalaman. (Blocking GPS signal transmission in rural areas.),,Menyebabkan pemanasan global akibat pembebasan gas helium. (Causing global warming due to the release of helium gas.),,,"*Jawapan Betul**: **B**

**Huraian Saintifik (Malay)**:
Selain daripada sains angkasa, teknologi enjin roket boleh disalahgunakan sebagai senjata ketenteraan yang merbahaya untuk membawa peluru berpandu (missiles), bom, atau hulu peledak nuklear yang merentasi benua (ICBM).

---"
10,A,Bab 10: Penerokaan Angkasa Lepas (Space Exploration) - Kuiz Set A,17,Mengapakah kuar angkasa (space probe) tidak dihantar bersama-sama dengan angkasawan (manusia) di dalamnya?,*Fokus Silibus**: *Kuar Angkasa (Space Probe) Why are space probes not sent with astronauts (humans) inside them?,Kuar angkasa tidak mempunyai dinding kalis radiasi solar. (Space probes do not have solar radiation-proof walls.),,Kerana kuar angkasa dihantar ke destinasi yang sangat jauh untuk tempoh jangka masa yang amat panjang (puluhan tahun) tanpa jaminan perjalanan pulang. (Because space probes are sent to extremely distant destinations for a very long duration (decades) without any guarantee of a return trip.),,Kerana kuar angkasa bergerak melebihi kelajuan cahaya yang tidak boleh ditampung oleh fisiologi manusia. (Because space probes travel faster than the speed of light which cannot be sustained by human physiology.),,Kuar angkasa hanya dikawal oleh isyarat radio dari Bulan secara langsung. (Space probes are only controlled by radio signals directly from the Moon.),,,"*Jawapan Betul**: **B**

**Huraian Saintifik (Malay)**:
Kuar angkasa dihantar untuk meneroka planet-planet jauh atau ruang antara bintang. Misi ini mengambil masa berpuluh-puluh tahun (contohnya, berpuluh tahun ke Zuhal atau Neptun) dan kuar tidak direka untuk kembali ke Bumi. Menghantar manusia adalah mustahil kerana kekangan bekalan makanan, air, oksigen, dan pendedahan radiasi berbahaya dalam tempoh lama.

---"
10,A,Bab 10: Penerokaan Angkasa Lepas (Space Exploration) - Kuiz Set A,18,Apakah fungsi utama bagi satelit buatan manusia yang diletakkan mengorbit Bumi pada ketinggian tertentu?,*Fokus Silibus**: *Satelit Buatan Manusia What is the main function of human-made artificial satellites placed in orbit around the Earth at a specific altitude?,Menguji Hukum Kepler menggunakan tindak balas kimia organik. (Testing Kepler's Law using organic chemical reactions.),,Menyediakan tempat tinggal kekal bagi angkasawan menjalankan kajian jangka panjang. (Providing a permanent habitat for astronauts to conduct long-term research.),,"Mengambil gambar permukaan Bumi secara aerial untuk pertahanan, telekomunikasi, dan navigasi (GPS). (Taking aerial photographs of Earth's surface for defense, telecommunications, and navigation (GPS).)",,Mengurangkan kesan ribut suria ke atas lapisan magnetosfera Bumi. (Reducing the effects of solar storms on Earth's magnetosphere layer.),,,"*Jawapan Betul**: **C**

**Huraian Saintifik (Malay)**:
Satelit buatan manusia mengorbit Bumi untuk pelbagai fungsi penting termasuklah telekomunikasi (penyiaran TV, internet), navigasi (sistem GPS), meteorologi (meramal cuaca), pencerapan Bumi (peta, guna tanah), dan ketenteraan (pertahanan).

---"
10,A,Bab 10: Penerokaan Angkasa Lepas (Space Exploration) - Kuiz Set A,19,Stesen Angkasa Antarabangsa (ISS) merupakan struktur buatan manusia terbesar di angkasa lepas. Apakah fungsi utama ISS?,*Fokus Silibus**: *Stesen Angkasa Lepas (Space Station) The International Space Station (ISS) is the largest human-made structure in space. What is the main function of the ISS?,Membakar sisa buangan radioaktif dari loji nuklear Bumi. (Burning radioactive waste from Earth's nuclear plants.),,Menyediakan ruang makmal di angkasa lepas bagi membolehkan angkasawan menjalankan penyelidikan saintifik dalam keadaan mikro-graviti. (Providing a laboratory space in space to allow astronauts to conduct scientific research in microgravity conditions.),,Memancarkan cahaya laser untuk memusnahkan komet yang menghampiri Bumi. (Emitting laser beams to destroy comets approaching Earth.),,Menghasilkan tenaga suria dan menghantarnya terus ke pencawang elektrik Bumi. (Generating solar energy and transmitting it directly to Earth's electrical substations.),,,"*Jawapan Betul**: **B**

**Huraian Saintifik (Malay)**:
Stesen Angkasa (seperti ISS) mengorbit Bumi untuk berfungsi sebagai makmal penyelidikan jangka panjang di mana saintis/angkasawan boleh menjalankan kajian fizik, biologi, perubatan, dan astronomi dalam keadaan mikrograviti (tanpa berat).

---"
10,A,Bab 10: Penerokaan Angkasa Lepas (Space Exploration) - Kuiz Set A,20,Apakah yang dimaksudkan dengan teknologi penderiaan jauh (remote sensing) dalam konteks kajian sains Bumi?,*Fokus Silibus**: *Definisi Penderiaan Jauh (Remote Sensing) What is meant by remote sensing technology in the context of Earth science studies?,Kaedah melombong mineral di dasar lautan menggunakan kapal selam kawalan jauh. (Method of mining minerals at the seabed using remote-controlled submarines.),,"Kaedah mengumpul dan merekodkan maklumat atau data tentang sesuatu objek dari jarak jauh tanpa sentuhan fizikal terus, menggunakan sensor pada satelit atau pesawat. (Method of collecting and recording information or data about an object from a distance without direct physical contact, using sensors on satellites or aircraft.)",,Mengukur keaktifan sisa radioaktif di dalam makmal menggunakan Geiger counter. (Measuring radioactive waste activity in a laboratory using a Geiger counter.),,Penghantaran isyarat televisyen berdefinisi tinggi dari stesen pemancar ke rumah. (Transmission of high-definition television signals from transmitter stations to homes.),,,"*Jawapan Betul**: **B**

**Huraian Saintifik (Malay)**:
Penderiaan jauh (Remote Sensing) ialah teknologi mengumpul maklumat tentang permukaan Bumi dari jarak jauh (tanpa sentuhan fizikal) dengan mengesan dan merekodkan tenaga radiasi elektromagnet yang dipantulkan atau dipancarkan oleh objek tersebut menggunakan penderia (sensor) pada satelit atau kapal terbang.

---"
10,A,Bab 10: Penerokaan Angkasa Lepas (Space Exploration) - Kuiz Set A,21,"Agensi manakah di Malaysia yang bertanggungjawab sepenuhnya dalam menyelaras, melaksana, dan menguruskan projek penderiaan jauh (remote sensing) peringkat kebangsaan?","*Fokus Silibus**: *Agensi Remote Sensing Malaysia (MACRES) Which agency in Malaysia is fully responsible for coordinating, implementing, and managing national-level remote sensing projects?",MACRES (Malaysian Remote Sensing Agency),,NASA (National Aeronautics and Space Administration),,SIRIM (Standard and Industrial Research Institute of Malaysia),,MIMA (Maritime Institute of Malaysia),,,"*Jawapan Betul**: **A**

**Huraian Saintifik (Malay)**:
MACRES (Malaysian Remote Sensing Agency / Agensi Penderiaan Jauh Malaysia) ialah agensi kerajaan yang memegang mandat utama dalam menyelaras semua projek penderiaan jauh di Malaysia serta menguruskan pangkalan data satelit negara.

---"
